Mağaza,X_Koordinat,Y_Koordinat,Ürün,Fiyat,Color
Gida_Magaza_9,15.643704267108603,25.02428981645953,Beyaz Peynir,81.38,yellow
Gida_Magaza_9,15.643704267108603,25.02428981645953,Marul,76.47,yellow
Gida_Magaza_9,15.643704267108603,25.02428981645953,Yulaf,68.46,yellow
Gida_Magaza_9,15.643704267108603,25.02428981645953,Şarap,49.91,yellow
Gida_Magaza_9,15.643704267108603,25.02428981645953,Bulgur,42.85,yellow
Gida_Magaza_9,15.643704267108603,25.02428981645953,Redbull,131.68,yellow
Gida_Magaza_9,15.643704267108603,25.02428981645953,Pudra Şekeri,184.69,yellow
Gida_Magaza_9,15.643704267108603,25.02428981645953,Limonata,106.68,yellow
Gida_Magaza_9,15.643704267108603,25.02428981645953,Avakado,66.62,yellow
Gida_Magaza_9,15.643704267108603,25.02428981645953,Kakao,40.24,yellow
Gida_Magaza_9,15.643704267108603,25.02428981645953,Yeşil Çay,167.73,yellow
Gida_Magaza_9,15.643704267108603,25.02428981645953,Mısır Gevreği,194.58,yellow
Gida_Magaza_9,15.643704267108603,25.02428981645953,Nohut,76.34,yellow
Gida_Magaza_9,15.643704267108603,25.02428981645953,Balık,65.28,yellow
Gida_Magaza_9,15.643704267108603,25.02428981645953,Reçel,124.28,yellow
Gida_Magaza_9,15.643704267108603,25.02428981645953,Sosis,157.31,yellow
Gida_Magaza_9,15.643704267108603,25.02428981645953,Zeytinyağı,96.53,yellow
Gida_Magaza_10,54.92266647061205,71.45959227000624,Sucuk,129.71,yellow
Gida_Magaza_10,54.92266647061205,71.45959227000624,Bira,146.14,yellow
Gida_Magaza_10,54.92266647061205,71.45959227000624,Bulgur,192.51,yellow
Gida_Magaza_10,54.92266647061205,71.45959227000624,Fasulye,41.36,yellow
Gida_Magaza_10,54.92266647061205,71.45959227000624,Labne,199.5,yellow
Gida_Magaza_10,54.92266647061205,71.45959227000624,Bitki Çayı,84.51,yellow
Gida_Magaza_10,54.92266647061205,71.45959227000624,Yeşil Çay,147.41,yellow
Gida_Magaza_10,54.92266647061205,71.45959227000624,Pirinç,118.76,yellow
Gida_Magaza_10,54.92266647061205,71.45959227000624,Avakado,102.47,yellow
Gida_Magaza_10,54.92266647061205,71.45959227000624,Pasta Kreması,142.63,yellow
Gida_Magaza_10,54.92266647061205,71.45959227000624,Limon,85.19,yellow
Gida_Magaza_10,54.92266647061205,71.45959227000624,Fındık,33.96,yellow
Gida_Magaza_10,54.92266647061205,71.45959227000624,Patates,102.89,yellow
Gida_Magaza_10,54.92266647061205,71.45959227000624,Mandalina,109.16,yellow
Gida_Magaza_10,54.92266647061205,71.45959227000624,Tereyağı,48.36,yellow
Gida_Magaza_10,54.92266647061205,71.45959227000624,Havuç,187.77,yellow
Gida_Magaza_10,54.92266647061205,71.45959227000624,Ayran,53.22,yellow
Gida_Magaza_10,54.92266647061205,71.45959227000624,Sosis,87.75,yellow
Gida_Magaza_10,54.92266647061205,71.45959227000624,Ketçap,39.44,yellow
Gida_Magaza_10,54.92266647061205,71.45959227000624,Karpuz,111.8,yellow
Gida_Magaza_10,54.92266647061205,71.45959227000624,Ceviz,68.45,yellow
Gida_Magaza_10,54.92266647061205,71.45959227000624,Çilek,102.96,yellow
Gida_Magaza_10,54.92266647061205,71.45959227000624,Soğan,52.68,yellow
Gida_Magaza_10,54.92266647061205,71.45959227000624,Espresso,20.22,yellow
Gida_Magaza_10,54.92266647061205,71.45959227000624,Soda,158.05,yellow
Gida_Magaza_10,54.92266647061205,71.45959227000624,İrmik,131.81,yellow
Gida_Magaza_10,54.92266647061205,71.45959227000624,Kuru Üzüm,74.74,yellow
Gida_Magaza_10,54.92266647061205,71.45959227000624,Türk Kahvesi,19.02,yellow
Gida_Magaza_10,54.92266647061205,71.45959227000624,Hardal,174.46,yellow
Gida_Magaza_10,54.92266647061205,71.45959227000624,Kuruyemiş,42.26,yellow
Gida_Magaza_10,54.92266647061205,71.45959227000624,Karnabahar,186.84,yellow
Gida_Magaza_10,54.92266647061205,71.45959227000624,Meyve Suyu,100.93,yellow
Gida_Magaza_10,54.92266647061205,71.45959227000624,Salam,74.67,yellow
Gida_Magaza_10,54.92266647061205,71.45959227000624,Hurma,150.93,yellow
Gida_Magaza_10,54.92266647061205,71.45959227000624,Reçel,176.6,yellow
Gida_Magaza_10,54.92266647061205,71.45959227000624,Gazoz,80.44,yellow
Gida_Magaza_10,54.92266647061205,71.45959227000624,Nar Ekşisi,87.4,yellow
Gida_Magaza_10,54.92266647061205,71.45959227000624,Maydonoz,92.3,yellow
Gida_Magaza_11,66.01973767177313,27.993389694594285,Lavaş,185.24,yellow
Gida_Magaza_11,66.01973767177313,27.993389694594285,Kaju,141.59,yellow
Gida_Magaza_11,66.01973767177313,27.993389694594285,Kahve,57.05,yellow
Gida_Magaza_11,66.01973767177313,27.993389694594285,Karnabahar,45.15,yellow
Gida_Magaza_11,66.01973767177313,27.993389694594285,İrmik,53.77,yellow
Gida_Magaza_11,66.01973767177313,27.993389694594285,Mayonez,60.08,yellow
Gida_Magaza_11,66.01973767177313,27.993389694594285,Kuruyemiş,53.73,yellow
Gida_Magaza_11,66.01973767177313,27.993389694594285,Şalgam,135.12,yellow
Gida_Magaza_11,66.01973767177313,27.993389694594285,Meyve Suyu,32.03,yellow
Gida_Magaza_11,66.01973767177313,27.993389694594285,Şeker,83.6,yellow
Gida_Magaza_11,66.01973767177313,27.993389694594285,Fıstık,128.76,yellow
Gida_Magaza_11,66.01973767177313,27.993389694594285,Karpuz,65.26,yellow
Gida_Magaza_11,66.01973767177313,27.993389694594285,Patates,22.4,yellow
Gida_Magaza_11,66.01973767177313,27.993389694594285,Bisküvi,25.55,yellow
Gida_Magaza_11,66.01973767177313,27.993389694594285,Ayran,33.93,yellow
Gida_Magaza_11,66.01973767177313,27.993389694594285,Çilek,168.81,yellow
Gida_Magaza_11,66.01973767177313,27.993389694594285,Şarap,134.99,yellow
Gida_Magaza_11,66.01973767177313,27.993389694594285,Sirke,22.26,yellow
Gida_Magaza_11,66.01973767177313,27.993389694594285,Patlıcan,84.3,yellow
Gida_Magaza_11,66.01973767177313,27.993389694594285,Kakao,62.93,yellow
Gida_Magaza_11,66.01973767177313,27.993389694594285,Reçel,119.83,yellow
Gida_Magaza_11,66.01973767177313,27.993389694594285,Rakı,109.33,yellow
Gida_Magaza_11,66.01973767177313,27.993389694594285,Tereyağı,101.41,yellow
Gida_Magaza_11,66.01973767177313,27.993389694594285,Pekmez,69.76,yellow
Gida_Magaza_11,66.01973767177313,27.993389694594285,Kuru Üzüm,36.18,yellow
Gida_Magaza_11,66.01973767177313,27.993389694594285,Havuç,151.05,yellow
Gida_Magaza_11,66.01973767177313,27.993389694594285,Avakado,177.17,yellow
Gida_Magaza_11,66.01973767177313,27.993389694594285,Sosis,189.39,yellow
Gida_Magaza_12,95.4865280663194,73.78969166957685,Kuruyemiş,21.14,yellow
Gida_Magaza_12,95.4865280663194,73.78969166957685,Ekmek,150.58,yellow
Gida_Magaza_12,95.4865280663194,73.78969166957685,Hardal,148.04,yellow
Gida_Magaza_12,95.4865280663194,73.78969166957685,Yulaf,189.95,yellow
Gida_Magaza_12,95.4865280663194,73.78969166957685,Brokoli,58.05,yellow
Gida_Magaza_12,95.4865280663194,73.78969166957685,Pudra Şekeri,151.01,yellow
Gida_Magaza_12,95.4865280663194,73.78969166957685,Salam,20.38,yellow
Gida_Magaza_12,95.4865280663194,73.78969166957685,Mısır Unu,129.94,yellow
Gida_Magaza_12,95.4865280663194,73.78969166957685,Karpuz,76.66,yellow
Gida_Magaza_12,95.4865280663194,73.78969166957685,Bitki Çayı,156.09,yellow
Gida_Magaza_12,95.4865280663194,73.78969166957685,Meyve Suyu,174.03,yellow
Gida_Magaza_12,95.4865280663194,73.78969166957685,Çekirdek,79.32,yellow
Gida_Magaza_12,95.4865280663194,73.78969166957685,Nar Ekşisi,109.86,yellow
Gida_Magaza_12,95.4865280663194,73.78969166957685,Pekmez,32.31,yellow
Gida_Magaza_12,95.4865280663194,73.78969166957685,Tereyağı,89.21,yellow
Gida_Magaza_12,95.4865280663194,73.78969166957685,Bisküvi,78.55,yellow
Gida_Magaza_12,95.4865280663194,73.78969166957685,Maden Suyu,44.79,yellow
Gida_Magaza_12,95.4865280663194,73.78969166957685,Süt,179.95,yellow
Gida_Magaza_12,95.4865280663194,73.78969166957685,Yeşil Çay,38.14,yellow
Gida_Magaza_12,95.4865280663194,73.78969166957685,Nutella,130.79,yellow
Gida_Magaza_12,95.4865280663194,73.78969166957685,Üzüm,179.13,yellow
Gida_Magaza_13,55.43540525114007,61.17207462343522,Ekmek,183.27,yellow
Gida_Magaza_13,55.43540525114007,61.17207462343522,Sucuk,160.72,yellow
Gida_Magaza_13,55.43540525114007,61.17207462343522,Salam,43.47,yellow
Gida_Magaza_13,55.43540525114007,61.17207462343522,Lavaş,165.31,yellow
Gida_Magaza_13,55.43540525114007,61.17207462343522,Karpuz,62.55,yellow
Gida_Magaza_13,55.43540525114007,61.17207462343522,Reçel,185.26,yellow
Gida_Magaza_13,55.43540525114007,61.17207462343522,Kola,144.73,yellow
Gida_Magaza_13,55.43540525114007,61.17207462343522,Fıstık Ezmesi,159.2,yellow
Gida_Magaza_13,55.43540525114007,61.17207462343522,Cips,26.16,yellow
Gida_Magaza_13,55.43540525114007,61.17207462343522,Bitki Çayı,120.73,yellow
Gida_Magaza_13,55.43540525114007,61.17207462343522,Kaju,166.02,yellow
Gida_Magaza_13,55.43540525114007,61.17207462343522,Kahve,173.7,yellow
Gida_Magaza_13,55.43540525114007,61.17207462343522,Domates,15.44,yellow
Gida_Magaza_13,55.43540525114007,61.17207462343522,Bal,188.44,yellow
Gida_Magaza_13,55.43540525114007,61.17207462343522,Patlıcan,18.23,yellow
Gida_Magaza_13,55.43540525114007,61.17207462343522,Süt,126.76,yellow
Gida_Magaza_13,55.43540525114007,61.17207462343522,Avakado,141.74,yellow
Gida_Magaza_13,55.43540525114007,61.17207462343522,Peynir,30.4,yellow
Gida_Magaza_13,55.43540525114007,61.17207462343522,Fındık,19.12,yellow
Gida_Magaza_13,55.43540525114007,61.17207462343522,Makarna,159.13,yellow
Gida_Magaza_13,55.43540525114007,61.17207462343522,Kuru Üzüm,83.09,yellow
Gida_Magaza_13,55.43540525114007,61.17207462343522,Kuruyemiş,30.35,yellow
Gida_Magaza_13,55.43540525114007,61.17207462343522,Rakı,154.91,yellow
Gida_Magaza_13,55.43540525114007,61.17207462343522,Nohut,171.34,yellow
Gida_Magaza_13,55.43540525114007,61.17207462343522,Nutella,121.6,yellow
Gida_Magaza_13,55.43540525114007,61.17207462343522,Brokoli,40.63,yellow
Gida_Magaza_13,55.43540525114007,61.17207462343522,Sosis,12.89,yellow
Gida_Magaza_13,55.43540525114007,61.17207462343522,Karnabahar,143.15,yellow
Gida_Magaza_13,55.43540525114007,61.17207462343522,Bira,114.53,yellow
Gida_Magaza_13,55.43540525114007,61.17207462343522,Havuç,133.65,yellow
Gida_Magaza_13,55.43540525114007,61.17207462343522,Sirke,164.51,yellow
Gida_Magaza_13,55.43540525114007,61.17207462343522,Şalgam,92.5,yellow
Gida_Magaza_13,55.43540525114007,61.17207462343522,Limonata,33.66,yellow
Gida_Magaza_13,55.43540525114007,61.17207462343522,Acı Sos,188.6,yellow
Gida_Magaza_13,55.43540525114007,61.17207462343522,Soda,113.6,yellow
Gida_Magaza_13,55.43540525114007,61.17207462343522,Sarımsak,126.91,yellow
Gida_Magaza_13,55.43540525114007,61.17207462343522,Muz,187.35,yellow
Gida_Magaza_13,55.43540525114007,61.17207462343522,Çikolata,187.0,yellow
Gida_Magaza_13,55.43540525114007,61.17207462343522,Limon,118.7,yellow
Gida_Magaza_13,55.43540525114007,61.17207462343522,Simit,66.55,yellow
Gida_Magaza_13,55.43540525114007,61.17207462343522,Yoğurt,199.45,yellow
Gida_Magaza_13,55.43540525114007,61.17207462343522,Çilek,139.36,yellow
Gida_Magaza_13,55.43540525114007,61.17207462343522,Tavuk,87.6,yellow
Gida_Magaza_13,55.43540525114007,61.17207462343522,Redbull,116.37,yellow
Gida_Magaza_13,55.43540525114007,61.17207462343522,Balık,89.01,yellow
Gida_Magaza_14,41.96000624277899,24.773098950115745,Şeker,178.78,yellow
Gida_Magaza_14,41.96000624277899,24.773098950115745,Balık,101.67,yellow
Gida_Magaza_14,41.96000624277899,24.773098950115745,Tavuk,166.47,yellow
Gida_Magaza_14,41.96000624277899,24.773098950115745,Hurma,169.63,yellow
Gida_Magaza_14,41.96000624277899,24.773098950115745,Bulgur,166.62,yellow
Gida_Magaza_14,41.96000624277899,24.773098950115745,Bisküvi,147.22,yellow
Gida_Magaza_14,41.96000624277899,24.773098950115745,Süt,172.43,yellow
Gida_Magaza_14,41.96000624277899,24.773098950115745,Redbull,83.57,yellow
Gida_Magaza_14,41.96000624277899,24.773098950115745,Beyaz Peynir,31.79,yellow
Gida_Magaza_14,41.96000624277899,24.773098950115745,Domates,170.07,yellow
Gida_Magaza_14,41.96000624277899,24.773098950115745,Sarımsak,104.65,yellow
Gida_Magaza_14,41.96000624277899,24.773098950115745,Simit,34.2,yellow
Gida_Magaza_14,41.96000624277899,24.773098950115745,Marul,31.91,yellow
Gida_Magaza_14,41.96000624277899,24.773098950115745,Kahve,40.26,yellow
Gida_Magaza_14,41.96000624277899,24.773098950115745,Mısır Gevreği,152.68,yellow
Gida_Magaza_14,41.96000624277899,24.773098950115745,Rakı,145.06,yellow
Gida_Magaza_14,41.96000624277899,24.773098950115745,Un,48.73,yellow
Gida_Magaza_14,41.96000624277899,24.773098950115745,Nar Ekşisi,170.92,yellow
Gida_Magaza_14,41.96000624277899,24.773098950115745,Yeşil Çay,63.45,yellow
Gida_Magaza_14,41.96000624277899,24.773098950115745,Çekirdek,160.67,yellow
Gida_Magaza_14,41.96000624277899,24.773098950115745,Reçel,102.87,yellow
Gida_Magaza_14,41.96000624277899,24.773098950115745,Pudra Şekeri,148.99,yellow
Gida_Magaza_14,41.96000624277899,24.773098950115745,Salam,82.46,yellow
Gida_Magaza_14,41.96000624277899,24.773098950115745,Espresso,75.96,yellow
Gida_Magaza_14,41.96000624277899,24.773098950115745,Limonata,169.86,yellow
Gida_Magaza_14,41.96000624277899,24.773098950115745,Ekmek,16.71,yellow
Gida_Magaza_14,41.96000624277899,24.773098950115745,Çikolata,195.2,yellow
Gida_Magaza_14,41.96000624277899,24.773098950115745,Mısır Unu,133.15,yellow
Gida_Magaza_14,41.96000624277899,24.773098950115745,Nutella,92.17,yellow
Gida_Magaza_14,41.96000624277899,24.773098950115745,Soğan,129.33,yellow
Gida_Magaza_14,41.96000624277899,24.773098950115745,Fasulye,33.32,yellow
Gida_Magaza_14,41.96000624277899,24.773098950115745,Gazoz,107.67,yellow
Gida_Magaza_14,41.96000624277899,24.773098950115745,Yoğurt,197.17,yellow
Gida_Magaza_14,41.96000624277899,24.773098950115745,Badem,54.7,yellow
Gida_Magaza_14,41.96000624277899,24.773098950115745,Hardal,147.23,yellow
Gida_Magaza_14,41.96000624277899,24.773098950115745,Sirke,92.64,yellow
Gida_Magaza_14,41.96000624277899,24.773098950115745,Kuruyemiş,133.97,yellow
Gida_Magaza_14,41.96000624277899,24.773098950115745,Avakado,48.93,yellow
Gida_Magaza_14,41.96000624277899,24.773098950115745,Soda,99.39,yellow
Gida_Magaza_14,41.96000624277899,24.773098950115745,Sosis,196.22,yellow
Gida_Magaza_14,41.96000624277899,24.773098950115745,Bira,47.1,yellow
Gida_Magaza_14,41.96000624277899,24.773098950115745,Labne,130.92,yellow
Gida_Magaza_14,41.96000624277899,24.773098950115745,Kırmızı Et,119.36,yellow
Gida_Magaza_14,41.96000624277899,24.773098950115745,Ayçiçek Yağı,117.36,yellow
Gida_Magaza_14,41.96000624277899,24.773098950115745,Fındık,126.87,yellow
Gida_Magaza_14,41.96000624277899,24.773098950115745,Pirinç,105.43,yellow
Gida_Magaza_14,41.96000624277899,24.773098950115745,Muz,13.22,yellow
Gida_Magaza_15,35.59726786512616,75.78461104643691,Kırmızı Et,181.02,yellow
Gida_Magaza_15,35.59726786512616,75.78461104643691,Avakado,167.13,yellow
Gida_Magaza_15,35.59726786512616,75.78461104643691,Bal,43.09,yellow
Gida_Magaza_15,35.59726786512616,75.78461104643691,Nutella,88.52,yellow
Gida_Magaza_15,35.59726786512616,75.78461104643691,Yeşil Çay,156.4,yellow
Gida_Magaza_15,35.59726786512616,75.78461104643691,Erik,196.21,yellow
Gida_Magaza_15,35.59726786512616,75.78461104643691,Kabartma Tozu,190.72,yellow
Gida_Magaza_15,35.59726786512616,75.78461104643691,Kuru Üzüm,180.88,yellow
Gida_Magaza_15,35.59726786512616,75.78461104643691,Pirinç,40.09,yellow
Gida_Magaza_15,35.59726786512616,75.78461104643691,Redbull,183.75,yellow
Gida_Magaza_15,35.59726786512616,75.78461104643691,Mandalina,176.9,yellow
Gida_Magaza_15,35.59726786512616,75.78461104643691,Soda,81.62,yellow
Gida_Magaza_15,35.59726786512616,75.78461104643691,Süt,84.96,yellow
Gida_Magaza_15,35.59726786512616,75.78461104643691,Kakao,97.38,yellow
Gida_Magaza_15,35.59726786512616,75.78461104643691,Çay,134.67,yellow
Gida_Magaza_15,35.59726786512616,75.78461104643691,Mercimek,59.56,yellow
Gida_Magaza_15,35.59726786512616,75.78461104643691,Ayran,14.36,yellow
Gida_Magaza_15,35.59726786512616,75.78461104643691,Fasulye,36.83,yellow
Gida_Magaza_15,35.59726786512616,75.78461104643691,Limonata,93.62,yellow
Gida_Magaza_15,35.59726786512616,75.78461104643691,Bitki Çayı,63.58,yellow
Gida_Magaza_15,35.59726786512616,75.78461104643691,Nar Ekşisi,155.26,yellow
Gida_Magaza_15,35.59726786512616,75.78461104643691,Hardal,30.27,yellow
Gida_Magaza_15,35.59726786512616,75.78461104643691,Kaju,184.32,yellow
Gida_Magaza_15,35.59726786512616,75.78461104643691,Pasta Kreması,180.11,yellow
Gida_Magaza_15,35.59726786512616,75.78461104643691,Patates,182.66,yellow
Gida_Magaza_15,35.59726786512616,75.78461104643691,Salatalık,150.53,yellow
Gida_Magaza_15,35.59726786512616,75.78461104643691,Tereyağı,30.33,yellow
Gida_Magaza_15,35.59726786512616,75.78461104643691,Kahve,93.25,yellow
Gida_Magaza_15,35.59726786512616,75.78461104643691,Limon,34.97,yellow
Gida_Magaza_15,35.59726786512616,75.78461104643691,Sarımsak,197.66,yellow
Gida_Magaza_16,1.4393488629755868,11.607264050691624,Peynir,73.28,yellow
Gida_Magaza_16,1.4393488629755868,11.607264050691624,Makarna,121.21,yellow
Gida_Magaza_16,1.4393488629755868,11.607264050691624,Şalgam,158.08,yellow
Gida_Magaza_16,1.4393488629755868,11.607264050691624,Cips,184.92,yellow
Gida_Magaza_16,1.4393488629755868,11.607264050691624,Şeker,153.55,yellow
Gida_Magaza_16,1.4393488629755868,11.607264050691624,Mandalina,138.16,yellow
Gida_Magaza_16,1.4393488629755868,11.607264050691624,Mısır Gevreği,98.54,yellow
Gida_Magaza_16,1.4393488629755868,11.607264050691624,Mercimek,125.03,yellow
Gida_Magaza_16,1.4393488629755868,11.607264050691624,Bal,27.89,yellow
Gida_Magaza_16,1.4393488629755868,11.607264050691624,Limonata,177.95,yellow
Gida_Magaza_16,1.4393488629755868,11.607264050691624,Bulgur,113.32,yellow
Gida_Magaza_16,1.4393488629755868,11.607264050691624,Kırmızı Et,17.63,yellow
Gida_Magaza_16,1.4393488629755868,11.607264050691624,Acı Sos,184.78,yellow
Gida_Magaza_16,1.4393488629755868,11.607264050691624,Sucuk,102.97,yellow
Gida_Magaza_16,1.4393488629755868,11.607264050691624,Kakao,175.03,yellow
Gida_Magaza_16,1.4393488629755868,11.607264050691624,Maydonoz,172.81,yellow
Gida_Magaza_16,1.4393488629755868,11.607264050691624,Ayçiçek Yağı,164.99,yellow
Gida_Magaza_16,1.4393488629755868,11.607264050691624,Rakı,21.67,yellow
Gida_Magaza_16,1.4393488629755868,11.607264050691624,Pide,56.94,yellow
Gida_Magaza_16,1.4393488629755868,11.607264050691624,Mayonez,176.35,yellow
Gida_Magaza_16,1.4393488629755868,11.607264050691624,Karnabahar,180.81,yellow
Gida_Magaza_16,1.4393488629755868,11.607264050691624,Ketçap,97.03,yellow
Gida_Magaza_16,1.4393488629755868,11.607264050691624,Sosis,93.61,yellow
Gida_Magaza_16,1.4393488629755868,11.607264050691624,Labne,43.28,yellow
Gida_Magaza_16,1.4393488629755868,11.607264050691624,Tereyağı,194.0,yellow
Gida_Magaza_16,1.4393488629755868,11.607264050691624,Hardal,50.5,yellow
Gida_Magaza_16,1.4393488629755868,11.607264050691624,Mısır Unu,46.28,yellow
Gida_Magaza_16,1.4393488629755868,11.607264050691624,Tavuk,135.54,yellow
Gida_Magaza_16,1.4393488629755868,11.607264050691624,Pastırma,56.14,yellow
Gida_Magaza_16,1.4393488629755868,11.607264050691624,Pasta Kreması,188.37,yellow
Gida_Magaza_16,1.4393488629755868,11.607264050691624,Kahve,12.07,yellow
Gida_Magaza_16,1.4393488629755868,11.607264050691624,Redbull,11.09,yellow
Gida_Magaza_16,1.4393488629755868,11.607264050691624,Kola,105.93,yellow
Gida_Magaza_16,1.4393488629755868,11.607264050691624,Avakado,102.73,yellow
Gida_Magaza_16,1.4393488629755868,11.607264050691624,Kaju,41.04,yellow
Gida_Magaza_16,1.4393488629755868,11.607264050691624,Fasulye,103.96,yellow
Gida_Magaza_16,1.4393488629755868,11.607264050691624,Ekmek,88.22,yellow
Gida_Magaza_16,1.4393488629755868,11.607264050691624,Hurma,179.16,yellow
Gida_Magaza_16,1.4393488629755868,11.607264050691624,Patlıcan,11.76,yellow
Gida_Magaza_17,4.600264202175275,4.072880231897013,Beyaz Peynir,195.49,yellow
Gida_Magaza_17,4.600264202175275,4.072880231897013,Bira,128.63,yellow
Gida_Magaza_17,4.600264202175275,4.072880231897013,Salam,38.85,yellow
Gida_Magaza_17,4.600264202175275,4.072880231897013,Sarımsak,18.88,yellow
Gida_Magaza_17,4.600264202175275,4.072880231897013,Makarna,112.24,yellow
Gida_Magaza_17,4.600264202175275,4.072880231897013,Pekmez,54.63,yellow
Gida_Magaza_17,4.600264202175275,4.072880231897013,Lavaş,67.22,yellow
Gida_Magaza_17,4.600264202175275,4.072880231897013,Şeker,56.58,yellow
Gida_Magaza_17,4.600264202175275,4.072880231897013,Karnabahar,133.53,yellow
Gida_Magaza_17,4.600264202175275,4.072880231897013,Yulaf,115.17,yellow
Gida_Magaza_17,4.600264202175275,4.072880231897013,Yoğurt,24.82,yellow
Gida_Magaza_17,4.600264202175275,4.072880231897013,Marul,110.04,yellow
Gida_Magaza_17,4.600264202175275,4.072880231897013,Nohut,160.33,yellow
Gida_Magaza_17,4.600264202175275,4.072880231897013,Ketçap,25.43,yellow
Gida_Magaza_17,4.600264202175275,4.072880231897013,Balık,179.05,yellow
Gida_Magaza_17,4.600264202175275,4.072880231897013,Karpuz,119.88,yellow
Gida_Magaza_17,4.600264202175275,4.072880231897013,Kuru Üzüm,190.62,yellow
